Object_class;Object_names;Parameter_name;Alternative;Paramter_value
unit;Solar|PVInvest1|COD;candidate_units;Base;3828.9737342179233
unit;Solar|PVInvest2|COD;candidate_units;Base;3906.719868597651
unit;Solar|PVInvest3|COD;candidate_units;Base;3966.2164955169997
unit;Solar|PVInvest4|COD;candidate_units;Base;4042.507536128541
unit;Wind|WINDInvest0|COD;candidate_units;Base;913.0832011148376
unit;Wind|WINDInvest1|COD;candidate_units;Base;913.0832011055794
unit;Wind|WINDInvest2|COD;candidate_units;Base;913.0832011135367
unit;Wind|WINDInvest3|COD;candidate_units;Base;913.083201112734
unit;Wind|WINDInvest4|COD;candidate_units;Base;913.0832011170523
unit;Solar|PVInvest0|COG;candidate_units;Base;464.214481068586
unit;Solar|PVInvest1|COG;candidate_units;Base;467.02193480842084
unit;Solar|PVInvest2|COG;candidate_units;Base;471.8779916845562
unit;Solar|PVInvest3|COG;candidate_units;Base;473.4522186042087
unit;Solar|PVInvest4|COG;candidate_units;Base;475.5124465023995
unit;Wind|WINDInvest0|COG;candidate_units;Base;124.40132910328475
unit;Wind|WINDInvest1|COG;candidate_units;Base;124.40132910400857
unit;Wind|WINDInvest2|COG;candidate_units;Base;124.40132910231333
unit;Wind|WINDInvest3|COG;candidate_units;Base;124.4013291040686
unit;Wind|WINDInvest4|COG;candidate_units;Base;124.4013291014784
unit;Solar|PVInvest0|COL;candidate_units;Base;1208.191440689484
unit;Solar|PVInvest1|COL;candidate_units;Base;1267.4792948372865
unit;Solar|PVInvest2|COL;candidate_units;Base;1276.9217335828125
unit;Solar|PVInvest3|COL;candidate_units;Base;1281.3598343141146
unit;Solar|PVInvest4|COL;candidate_units;Base;1291.9488005379555
unit;Wind|WINDInvest0|COL;candidate_units;Base;330.92447431606075
unit;Wind|WINDInvest1|COL;candidate_units;Base;330.9244743129377
unit;Wind|WINDInvest2|COL;candidate_units;Base;330.9244743186009
unit;Wind|WINDInvest3|COL;candidate_units;Base;394.4008413743434
unit;Wind|WINDInvest4|COL;candidate_units;Base;397.69402611185666
unit;Wind|WIND_OFFSHOREInvest0|COL;candidate_units;Base;92.10643026306552
unit;Wind|WIND_OFFSHOREInvest1|COL;candidate_units;Base;92.10643026306504
unit;Wind|WIND_OFFSHOREInvest2|COL;candidate_units;Base;92.10643026374935
unit;Wind|WIND_OFFSHOREInvest3|COL;candidate_units;Base;92.10643026329528
unit;Wind|WIND_OFFSHOREInvest4|COL;candidate_units;Base;92.10643026102481
unit;Solar|PVInvest0|COM;candidate_units;Base;2.6975054643930467
unit;Solar|PVInvest1|COM;candidate_units;Base;2.69750546426468
unit;Solar|PVInvest2|COM;candidate_units;Base;2.6975054643438567
unit;Solar|PVInvest3|COM;candidate_units;Base;2.697505464311077
unit;Solar|PVInvest4|COM;candidate_units;Base;2.69750546433331
unit;Solar|PVInvest0|CPV;candidate_units;Base;8.811712289220095
unit;Solar|PVInvest1|CPV;candidate_units;Base;8.811712289370941
unit;Solar|PVInvest2|CPV;candidate_units;Base;8.811712289040242
unit;Solar|PVInvest3|CPV;candidate_units;Base;8.811712289307794
unit;Solar|PVInvest4|CPV;candidate_units;Base;8.962565755003343
unit;Wind|WIND_OFFSHOREInvest0|CPV;candidate_units;Base;22.022252690675227
unit;Wind|WIND_OFFSHOREInvest1|CPV;candidate_units;Base;22.02225269084169
unit;Wind|WIND_OFFSHOREInvest2|CPV;candidate_units;Base;22.757918987885304
unit;Wind|WIND_OFFSHOREInvest3|CPV;candidate_units;Base;23.40738901116712
unit;Wind|WIND_OFFSHOREInvest4|CPV;candidate_units;Base;23.407389011751476
unit;Solar|PVInvest0|CRI;candidate_units;Base;82.09514172457816
unit;Solar|PVInvest1|CRI;candidate_units;Base;85.41872414528373
unit;Solar|PVInvest2|CRI;candidate_units;Base;85.41872414474433
unit;Solar|PVInvest3|CRI;candidate_units;Base;85.79632307950226
unit;Solar|PVInvest4|CRI;candidate_units;Base;92.30229208262153
unit;Wind|WINDInvest0|CRI;candidate_units;Base;21.79292551828978
unit;Wind|WINDInvest1|CRI;candidate_units;Base;21.79292551819452
unit;Wind|WINDInvest2|CRI;candidate_units;Base;21.79292551828979
unit;Wind|WINDInvest3|CRI;candidate_units;Base;21.79292551819451
unit;Wind|WINDInvest4|CRI;candidate_units;Base;21.79292551848031
unit;Wind|WIND_OFFSHOREInvest0|CRI;candidate_units;Base;13.793368117655604
unit;Wind|WIND_OFFSHOREInvest1|CRI;candidate_units;Base;13.793368117650417
unit;Wind|WIND_OFFSHOREInvest2|CRI;candidate_units;Base;13.793368117537755
unit;Wind|WIND_OFFSHOREInvest3|CRI;candidate_units;Base;13.793368117548027
unit;Wind|WIND_OFFSHOREInvest4|CRI;candidate_units;Base;13.793368117698787
unit;Solar|PVInvest0|CUB;candidate_units;Base;176.60308656814252
unit;Solar|PVInvest1|CUB;candidate_units;Base;183.2884539422271
unit;Solar|PVInvest2|CUB;candidate_units;Base;186.97549777045037
unit;Solar|PVInvest3|CUB;candidate_units;Base;187.69674138585648
unit;Solar|PVInvest4|CUB;candidate_units;Base;189.71880826562514
unit;Wind|WINDInvest0|CUB;candidate_units;Base;75.56510052367756
unit;Wind|WINDInvest1|CUB;candidate_units;Base;75.56510052367756
unit;Wind|WINDInvest2|CUB;candidate_units;Base;75.56510052367754
unit;Wind|WINDInvest3|CUB;candidate_units;Base;75.56510052367759
unit;Wind|WINDInvest4|CUB;candidate_units;Base;75.56510052367751
unit;Wind|WIND_OFFSHOREInvest0|CUB;candidate_units;Base;81.57462886688985
unit;Wind|WIND_OFFSHOREInvest1|CUB;candidate_units;Base;83.49103601116266
unit;Wind|WIND_OFFSHOREInvest2|CUB;candidate_units;Base;84.08614355503538
unit;Wind|WIND_OFFSHOREInvest3|CUB;candidate_units;Base;86.9669989428536
unit;Wind|WIND_OFFSHOREInvest4|CUB;candidate_units;Base;95.02615124641062
unit;Solar|PVInvest0|CYM;candidate_units;Base;0.680343420275114
unit;Solar|PVInvest1|CYM;candidate_units;Base;0.6803434202770959
unit;Solar|PVInvest2|CYM;candidate_units;Base;0.6803434202691686
unit;Solar|PVInvest3|CYM;candidate_units;Base;0.6803434202870053
unit;Solar|PVInvest4|CYM;candidate_units;Base;0.6803434202671862
unit;Solar|PVInvest0|CZE;candidate_units;Base;93.75014181848675
unit;Solar|PVInvest1|CZE;candidate_units;Base;94.10000265627176
unit;Solar|PVInvest2|CZE;candidate_units;Base;95.09826378953514
unit;Solar|PVInvest3|CZE;candidate_units;Base;95.89304141243967
unit;Solar|PVInvest4|CZE;candidate_units;Base;97.26440550388556
unit;Wind|WINDInvest0|CZE;candidate_units;Base;49.10670464854065
unit;Wind|WINDInvest1|CZE;candidate_units;Base;49.106704648517365
unit;Wind|WINDInvest2|CZE;candidate_units;Base;49.10670464891708
unit;Wind|WINDInvest3|CZE;candidate_units;Base;49.1067046486856
unit;Wind|WINDInvest4|CZE;candidate_units;Base;51.63302150466782
unit;Solar|PVInvest0|DEU;candidate_units;Base;322.19703179585116
unit;Solar|PVInvest1|DEU;candidate_units;Base;325.5665732572951
unit;Solar|PVInvest2|DEU;candidate_units;Base;328.8286147491729
unit;Solar|PVInvest3|DEU;candidate_units;Base;331.93715548714255
unit;Solar|PVInvest4|DEU;candidate_units;Base;336.67085803931167
unit;Wind|WINDInvest0|DEU;candidate_units;Base;121.94794800562045
unit;Wind|WINDInvest1|DEU;candidate_units;Base;184.54854926472964
unit;Wind|WINDInvest2|DEU;candidate_units;Base;238.38808013226162
unit;Wind|WINDInvest3|DEU;candidate_units;Base;268.53712444158265
unit;Wind|WINDInvest4|DEU;candidate_units;Base;307.3030914734335
unit;Wind|WIND_OFFSHOREInvest0|DEU;candidate_units;Base;149.29420045999385
unit;Wind|WIND_OFFSHOREInvest1|DEU;candidate_units;Base;149.29420046051214
unit;Wind|WIND_OFFSHOREInvest2|DEU;candidate_units;Base;149.2942004589585
unit;Wind|WIND_OFFSHOREInvest3|DEU;candidate_units;Base;152.91893433038922
unit;Wind|WIND_OFFSHOREInvest4|DEU;candidate_units;Base;153.50687050322955
unit;Solar|PVInvest0|DJI;candidate_units;Base;85.39315452698757
unit;Solar|PVInvest1|DJI;candidate_units;Base;85.83051433290406
unit;Solar|PVInvest2|DJI;candidate_units;Base;86.00880218730205
unit;Solar|PVInvest3|DJI;candidate_units;Base;86.23908654497085
unit;Solar|PVInvest4|DJI;candidate_units;Base;86.2390865465072
unit;Wind|WIND_OFFSHOREInvest0|DJI;candidate_units;Base;4.484046260323914
unit;Wind|WIND_OFFSHOREInvest1|DJI;candidate_units;Base;4.4840462598916755
unit;Wind|WIND_OFFSHOREInvest2|DJI;candidate_units;Base;4.4840462600959725
unit;Wind|WIND_OFFSHOREInvest3|DJI;candidate_units;Base;5.221857783349258
unit;Wind|WIND_OFFSHOREInvest4|DJI;candidate_units;Base;5.711591018375265
unit;Solar|PVInvest0|DMA;candidate_units;Base;1.1429601432742793
unit;Solar|PVInvest1|DMA;candidate_units;Base;1.1429601432765961
unit;Solar|PVInvest2|DMA;candidate_units;Base;1.142960143257171
unit;Solar|PVInvest3|DMA;candidate_units;Base;1.1429601432724026
unit;Solar|PVInvest4|DMA;candidate_units;Base;1.1429601432739507
unit;Wind|WIND_OFFSHOREInvest0|DMA;candidate_units;Base;3.491474019738838
unit;Wind|WIND_OFFSHOREInvest1|DMA;candidate_units;Base;3.491474019581749
unit;Wind|WIND_OFFSHOREInvest2|DMA;candidate_units;Base;3.4914740195812173
unit;Wind|WIND_OFFSHOREInvest3|DMA;candidate_units;Base;3.491474019627115
unit;Wind|WIND_OFFSHOREInvest4|DMA;candidate_units;Base;3.4914740195830807
unit;Solar|PVInvest0|DNK;candidate_units;Base;33.6540171480973
unit;Solar|PVInvest1|DNK;candidate_units;Base;35.82110811079764
unit;Solar|PVInvest2|DNK;candidate_units;Base;36.45433890455794
unit;Solar|PVInvest3|DNK;candidate_units;Base;36.60159387010956
unit;Solar|PVInvest4|DNK;candidate_units;Base;37.20145870336616
unit;Wind|WINDInvest0|DNK;candidate_units;Base;32.36871804214935
unit;Wind|WINDInvest1|DNK;candidate_units;Base;34.83007988561172
unit;Wind|WINDInvest2|DNK;candidate_units;Base;34.8300798847625
unit;Wind|WINDInvest3|DNK;candidate_units;Base;34.8300798853164
unit;Wind|WINDInvest4|DNK;candidate_units;Base;41.00087501116841
unit;Wind|WIND_OFFSHOREInvest0|DNK;candidate_units;Base;1456.103448890236
unit;Wind|WIND_OFFSHOREInvest1|DNK;candidate_units;Base;1456.1034489027156
unit;Wind|WIND_OFFSHOREInvest2|DNK;candidate_units;Base;1468.255512740263
unit;Wind|WIND_OFFSHOREInvest3|DNK;candidate_units;Base;1470.4489686630018
unit;Wind|WIND_OFFSHOREInvest4|DNK;candidate_units;Base;1598.3764403713562
unit;Solar|PVInvest0|DOM;candidate_units;Base;71.51659390409695
unit;Solar|PVInvest1|DOM;candidate_units;Base;72.81165568450933
unit;Solar|PVInvest2|DOM;candidate_units;Base;75.41025165360398
unit;Solar|PVInvest3|DOM;candidate_units;Base;76.93509885042249
unit;Solar|PVInvest4|DOM;candidate_units;Base;79.22366855299681
unit;Wind|WINDInvest0|DOM;candidate_units;Base;36.72618272035215
unit;Wind|WINDInvest1|DOM;candidate_units;Base;36.726182720242676
unit;Wind|WINDInvest2|DOM;candidate_units;Base;36.7261827202974
unit;Wind|WINDInvest3|DOM;candidate_units;Base;36.72618272029742
unit;Wind|WINDInvest4|DOM;candidate_units;Base;36.726182720844825
unit;Wind|WIND_OFFSHOREInvest0|DOM;candidate_units;Base;54.23144295556202
unit;Wind|WIND_OFFSHOREInvest1|DOM;candidate_units;Base;55.45851685455722
unit;Wind|WIND_OFFSHOREInvest2|DOM;candidate_units;Base;56.342482247316084
unit;Wind|WIND_OFFSHOREInvest3|DOM;candidate_units;Base;56.342482248138765
unit;Wind|WIND_OFFSHOREInvest4|DOM;candidate_units;Base;56.34248224673862
unit;Solar|PVInvest0|DZA;candidate_units;Base;1622.8605176700178
unit;Solar|PVInvest1|DZA;candidate_units;Base;1730.664960765169
unit;Solar|PVInvest2|DZA;candidate_units;Base;1788.1700361721496
unit;Solar|PVInvest3|DZA;candidate_units;Base;1813.613557121589
unit;Solar|PVInvest4|DZA;candidate_units;Base;1835.734800255459
unit;Wind|WINDInvest0|DZA;candidate_units;Base;2163.96233252846
unit;Wind|WINDInvest1|DZA;candidate_units;Base;2532.7573021080393
unit;Wind|WINDInvest2|DZA;candidate_units;Base;2667.0608567217296
unit;Wind|WINDInvest3|DZA;candidate_units;Base;2680.126016915561
unit;Wind|WINDInvest4|DZA;candidate_units;Base;2743.1926308526804
unit;Wind|WIND_OFFSHOREInvest0|DZA;candidate_units;Base;18.236703871822225
unit;Wind|WIND_OFFSHOREInvest1|DZA;candidate_units;Base;19.237905678539956
unit;Wind|WIND_OFFSHOREInvest2|DZA;candidate_units;Base;19.25785106421238
unit;Wind|WIND_OFFSHOREInvest3|DZA;candidate_units;Base;19.257851063940056
unit;Wind|WIND_OFFSHOREInvest4|DZA;candidate_units;Base;19.257851064212193
unit;Solar|PVInvest0|ECU;candidate_units;Base;279.1589224139844
unit;Solar|PVInvest1|ECU;candidate_units;Base;348.7020687920917
unit;Solar|PVInvest2|ECU;candidate_units;Base;352.26025234339255
unit;Solar|PVInvest3|ECU;candidate_units;Base;354.56505671224124
unit;Solar|PVInvest4|ECU;candidate_units;Base;359.61244985800823
unit;Wind|WINDInvest0|ECU;candidate_units;Base;62.48257765501513
unit;Wind|WINDInvest1|ECU;candidate_units;Base;62.48257765482826
unit;Wind|WINDInvest2|ECU;candidate_units;Base;62.48257765492172
unit;Wind|WINDInvest3|ECU;candidate_units;Base;62.48257765492168
unit;Wind|WINDInvest4|ECU;candidate_units;Base;62.48257765492168
unit;Wind|WIND_OFFSHOREInvest0|ECU;candidate_units;Base;3.307361830634885
unit;Wind|WIND_OFFSHOREInvest1|ECU;candidate_units;Base;3.3073618304820362
unit;Wind|WIND_OFFSHOREInvest2|ECU;candidate_units;Base;3.307361830579465
unit;Wind|WIND_OFFSHOREInvest3|ECU;candidate_units;Base;3.3073618305373134
unit;Wind|WIND_OFFSHOREInvest4|ECU;candidate_units;Base;3.3073618305783024
unit;Solar|PVInvest0|EGY;candidate_units;Base;676.9672468407125
unit;Solar|PVInvest1|EGY;candidate_units;Base;698.0140120426473
unit;Solar|PVInvest2|EGY;candidate_units;Base;765.1856017774521
unit;Solar|PVInvest3|EGY;candidate_units;Base;785.1086864721755
unit;Solar|PVInvest4|EGY;candidate_units;Base;802.3019926098982
unit;Wind|WINDInvest0|EGY;candidate_units;Base;967.0178711075549
unit;Wind|WINDInvest1|EGY;candidate_units;Base;967.0178711051412
unit;Wind|WINDInvest2|EGY;candidate_units;Base;1025.040146429475
unit;Wind|WINDInvest3|EGY;candidate_units;Base;1041.956399392667
unit;Wind|WINDInvest4|EGY;candidate_units;Base;1141.9327130894233
unit;Wind|WIND_OFFSHOREInvest0|EGY;candidate_units;Base;131.29712976141928
unit;Wind|WIND_OFFSHOREInvest1|EGY;candidate_units;Base;131.29712976141235
unit;Wind|WIND_OFFSHOREInvest2|EGY;candidate_units;Base;142.68155446178204
unit;Wind|WIND_OFFSHOREInvest3|EGY;candidate_units;Base;155.75340646321743
unit;Wind|WIND_OFFSHOREInvest4|EGY;candidate_units;Base;155.7534064591191
unit;Solar|PVInvest0|ERI;candidate_units;Base;304.03987157620753
unit;Solar|PVInvest1|ERI;candidate_units;Base;310.1086604986576
unit;Solar|PVInvest2|ERI;candidate_units;Base;312.59087861707644
unit;Solar|PVInvest3|ERI;candidate_units;Base;327.68493792110377
unit;Solar|PVInvest4|ERI;candidate_units;Base;331.9117404151964
unit;Wind|WINDInvest0|ERI;candidate_units;Base;128.2592310730574
unit;Wind|WINDInvest1|ERI;candidate_units;Base;128.25923107358582
unit;Wind|WINDInvest2|ERI;candidate_units;Base;128.25923107305738
unit;Wind|WINDInvest3|ERI;candidate_units;Base;128.25923107358585
unit;Wind|WINDInvest4|ERI;candidate_units;Base;128.25923107464266
unit;Wind|WIND_OFFSHOREInvest0|ERI;candidate_units;Base;33.26998319358454
unit;Wind|WIND_OFFSHOREInvest1|ERI;candidate_units;Base;54.0677432641647
unit;Wind|WIND_OFFSHOREInvest2|ERI;candidate_units;Base;54.0677432645252
unit;Wind|WIND_OFFSHOREInvest3|ERI;candidate_units;Base;54.067743263804154
unit;Wind|WIND_OFFSHOREInvest4|ERI;candidate_units;Base;54.067743264525234
unit;Solar|PVInvest0|ESP;candidate_units;Base;834.6583925753566
unit;Solar|PVInvest1|ESP;candidate_units;Base;878.229063409857
unit;Solar|PVInvest2|ESP;candidate_units;Base;889.4636127816902
unit;Solar|PVInvest3|ESP;candidate_units;Base;896.6259858700014
unit;Solar|PVInvest4|ESP;candidate_units;Base;905.8073919260869
unit;Wind|WINDInvest0|ESP;candidate_units;Base;316.35003385631734
unit;Wind|WINDInvest1|ESP;candidate_units;Base;375.20315466825735
unit;Wind|WINDInvest2|ESP;candidate_units;Base;412.60630747569763
unit;Wind|WINDInvest3|ESP;candidate_units;Base;450.6667581993875
unit;Wind|WINDInvest4|ESP;candidate_units;Base;494.23762727502515
unit;Wind|WIND_OFFSHOREInvest0|ESP;candidate_units;Base;220.379186915434
unit;Wind|WIND_OFFSHOREInvest1|ESP;candidate_units;Base;220.37918691540503
unit;Wind|WIND_OFFSHOREInvest2|ESP;candidate_units;Base;221.75989721516916
unit;Wind|WIND_OFFSHOREInvest3|ESP;candidate_units;Base;228.8406139930192
unit;Wind|WIND_OFFSHOREInvest4|ESP;candidate_units;Base;228.8406139930579
unit;Solar|PVInvest0|EST;candidate_units;Base;71.35198068205351
unit;Solar|PVInvest1|EST;candidate_units;Base;73.76754159888432
unit;Solar|PVInvest2|EST;candidate_units;Base;74.65539832466833
unit;Solar|PVInvest3|EST;candidate_units;Base;78.24442472539393
unit;Solar|PVInvest4|EST;candidate_units;Base;81.75711673465511
unit;Wind|WINDInvest0|EST;candidate_units;Base;12.530077174443782
unit;Wind|WINDInvest1|EST;candidate_units;Base;12.53007717404006
unit;Wind|WINDInvest2|EST;candidate_units;Base;12.53007717422404
unit;Wind|WINDInvest3|EST;candidate_units;Base;18.053035921374075
unit;Wind|WINDInvest4|EST;candidate_units;Base;27.715350914606358
unit;Wind|WIND_OFFSHOREInvest0|EST;candidate_units;Base;105.21927268943773
unit;Wind|WIND_OFFSHOREInvest1|EST;candidate_units;Base;105.21927268966773
unit;Wind|WIND_OFFSHOREInvest2|EST;candidate_units;Base;105.21927268943763
unit;Wind|WIND_OFFSHOREInvest3|EST;candidate_units;Base;105.57522539746093
unit;Wind|WIND_OFFSHOREInvest4|EST;candidate_units;Base;106.85874272857401
unit;Solar|PVInvest0|ETH;candidate_units;Base;2736.013404499928
unit;Solar|PVInvest1|ETH;candidate_units;Base;2804.6969434022058
unit;Solar|PVInvest2|ETH;candidate_units;Base;2828.110395401372
unit;Solar|PVInvest3|ETH;candidate_units;Base;2843.413090665457
unit;Solar|PVInvest4|ETH;candidate_units;Base;2867.1915810558385
unit;Wind|WINDInvest0|ETH;candidate_units;Base;897.9999059535213
unit;Wind|WINDInvest1|ETH;candidate_units;Base;897.999905953588
unit;Wind|WINDInvest2|ETH;candidate_units;Base;897.9999059770228
unit;Wind|WINDInvest3|ETH;candidate_units;Base;897.9999059353707
unit;Wind|WINDInvest4|ETH;candidate_units;Base;897.9999059535213
unit;Solar|PVInvest0|FIN;candidate_units;Base;0.47922366452318726
unit;Solar|PVInvest1|FIN;candidate_units;Base;0.47922366450193354
unit;Solar|PVInvest2|FIN;candidate_units;Base;0.479223664504733
unit;Solar|PVInvest3|FIN;candidate_units;Base;0.47922366451063675
unit;Solar|PVInvest4|FIN;candidate_units;Base;0.4792236645087592
unit;Wind|WINDInvest0|FIN;candidate_units;Base;94.37703366122192
unit;Wind|WINDInvest1|FIN;candidate_units;Base;159.3368741061132
unit;Wind|WINDInvest2|FIN;candidate_units;Base;224.7651462149379
unit;Wind|WINDInvest3|FIN;candidate_units;Base;280.38660402656814
unit;Wind|WINDInvest4|FIN;candidate_units;Base;321.71482978273536
unit;Wind|WIND_OFFSHOREInvest0|FIN;candidate_units;Base;226.83710525605252
unit;Wind|WIND_OFFSHOREInvest1|FIN;candidate_units;Base;226.83710525603766
unit;Wind|WIND_OFFSHOREInvest2|FIN;candidate_units;Base;229.64596855891432
unit;Wind|WIND_OFFSHOREInvest3|FIN;candidate_units;Base;231.06951585953777
unit;Wind|WIND_OFFSHOREInvest4|FIN;candidate_units;Base;237.92829424950204
unit;Solar|PVInvest0|FJI;candidate_units;Base;41.71821665996943
unit;Solar|PVInvest1|FJI;candidate_units;Base;43.30786819826865
unit;Solar|PVInvest2|FJI;candidate_units;Base;44.40852391042131
unit;Solar|PVInvest3|FJI;candidate_units;Base;44.40852391071323
unit;Solar|PVInvest4|FJI;candidate_units;Base;46.08497000148921
unit;Wind|WINDInvest0|FJI;candidate_units;Base;11.932716462728212
unit;Wind|WINDInvest1|FJI;candidate_units;Base;11.932716462784157
unit;Wind|WINDInvest2|FJI;candidate_units;Base;11.932716462686257
unit;Wind|WINDInvest3|FJI;candidate_units;Base;11.932716462686251
unit;Wind|WINDInvest4|FJI;candidate_units;Base;11.932716462826106
unit;Wind|WIND_OFFSHOREInvest0|FJI;candidate_units;Base;180.9634288899676
unit;Wind|WIND_OFFSHOREInvest1|FJI;candidate_units;Base;188.70666171945285
unit;Wind|WIND_OFFSHOREInvest2|FJI;candidate_units;Base;203.14496742256753
unit;Wind|WIND_OFFSHOREInvest3|FJI;candidate_units;Base;203.50467504428505
unit;Wind|WIND_OFFSHOREInvest4|FJI;candidate_units;Base;203.69492190357863
unit;Solar|PVInvest0|FRA;candidate_units;Base;622.2134030194054
unit;Solar|PVInvest1|FRA;candidate_units;Base;709.7668527717386
unit;Solar|PVInvest2|FRA;candidate_units;Base;757.348172180519
unit;Solar|PVInvest3|FRA;candidate_units;Base;780.2573130315061
unit;Solar|PVInvest4|FRA;candidate_units;Base;800.5953186819094
unit;Wind|WINDInvest0|FRA;candidate_units;Base;246.70104975489548
unit;Wind|WINDInvest1|FRA;candidate_units;Base;381.3462711456666
unit;Wind|WINDInvest2|FRA;candidate_units;Base;438.37309105806077
unit;Wind|WINDInvest3|FRA;candidate_units;Base;533.0664006908161
unit;Wind|WINDInvest4|FRA;candidate_units;Base;571.1498432414581
unit;Wind|WIND_OFFSHOREInvest0|FRA;candidate_units;Base;764.251458250278
unit;Wind|WIND_OFFSHOREInvest1|FRA;candidate_units;Base;774.4938822250884
unit;Wind|WIND_OFFSHOREInvest2|FRA;candidate_units;Base;825.082088592571
unit;Wind|WIND_OFFSHOREInvest3|FRA;candidate_units;Base;825.859560373405
unit;Wind|WIND_OFFSHOREInvest4|FRA;candidate_units;Base;854.5875606922543
unit;Solar|PVInvest0|GAB;candidate_units;Base;455.09826566754333
unit;Solar|PVInvest1|GAB;candidate_units;Base;464.08919458544847
unit;Solar|PVInvest2|GAB;candidate_units;Base;470.6661953128587
unit;Solar|PVInvest3|GAB;candidate_units;Base;483.9342621448519
unit;Solar|PVInvest4|GAB;candidate_units;Base;489.25046650732656
unit;Solar|PVInvest0|GBR;candidate_units;Base;410.98959066811375
unit;Solar|PVInvest1|GBR;candidate_units;Base;424.7689751982121
unit;Solar|PVInvest2|GBR;candidate_units;Base;445.902157765694
unit;Solar|PVInvest3|GBR;candidate_units;Base;459.97679091277325
unit;Solar|PVInvest4|GBR;candidate_units;Base;469.2089917116611
unit;Wind|WINDInvest0|GBR;candidate_units;Base;128.298712464107
unit;Wind|WINDInvest1|GBR;candidate_units;Base;176.47254278063397
unit;Wind|WINDInvest2|GBR;candidate_units;Base;181.31240922735677
unit;Wind|WINDInvest3|GBR;candidate_units;Base;200.49497302654507
unit;Wind|WINDInvest4|GBR;candidate_units;Base;230.2250579440132
unit;Wind|WIND_OFFSHOREInvest0|GBR;candidate_units;Base;1837.780467313352
unit;Wind|WIND_OFFSHOREInvest1|GBR;candidate_units;Base;1854.6470972918455
unit;Wind|WIND_OFFSHOREInvest2|GBR;candidate_units;Base;1882.4206594101804
unit;Wind|WIND_OFFSHOREInvest3|GBR;candidate_units;Base;1946.9454716872801
unit;Wind|WIND_OFFSHOREInvest4|GBR;candidate_units;Base;1967.5961476008292
unit;Solar|PVInvest0|GEO;candidate_units;Base;86.85602526492468
unit;Solar|PVInvest1|GEO;candidate_units;Base;87.97423879639041
unit;Solar|PVInvest2|GEO;candidate_units;Base;90.69128286539998
unit;Solar|PVInvest3|GEO;candidate_units;Base;91.59481159053036
unit;Solar|PVInvest4|GEO;candidate_units;Base;93.12165493206204
unit;Wind|WINDInvest0|GEO;candidate_units;Base;28.658946225991293
unit;Wind|WINDInvest1|GEO;candidate_units;Base;28.65894622599133
unit;Wind|WINDInvest2|GEO;candidate_units;Base;28.65894622599169
unit;Wind|WINDInvest3|GEO;candidate_units;Base;28.815027039982628
unit;Wind|WINDInvest4|GEO;candidate_units;Base;31.153701530762465
unit;Solar|PVInvest0|GHA;candidate_units;Base;563.6541813468813
unit;Solar|PVInvest1|GHA;candidate_units;Base;565.436888130623
unit;Solar|PVInvest2|GHA;candidate_units;Base;569.4939978992547
unit;Solar|PVInvest3|GHA;candidate_units;Base;574.0661964072463
unit;Solar|PVInvest4|GHA;candidate_units;Base;584.663242224245
unit;Wind|WINDInvest0|GHA;candidate_units;Base;219.67846510950662
unit;Wind|WINDInvest1|GHA;candidate_units;Base;219.67846510996856
unit;Wind|WINDInvest2|GHA;candidate_units;Base;219.67846510971427
unit;Wind|WINDInvest3|GHA;candidate_units;Base;219.6784651075181
unit;Wind|WINDInvest4|GHA;candidate_units;Base;219.6784651097167
unit;Solar|PVInvest0|GIN;candidate_units;Base;904.5692879603058
unit;Solar|PVInvest1|GIN;candidate_units;Base;917.6610088319655
unit;Solar|PVInvest2|GIN;candidate_units;Base;922.0403034792896
unit;Solar|PVInvest3|GIN;candidate_units;Base;926.6191777455259
unit;Solar|PVInvest4|GIN;candidate_units;Base;931.6436960271133
unit;Wind|WINDInvest0|GIN;candidate_units;Base;242.0444823173061
unit;Wind|WINDInvest1|GIN;candidate_units;Base;242.04448231824668
unit;Wind|WINDInvest2|GIN;candidate_units;Base;242.04448231640376
unit;Wind|WINDInvest3|GIN;candidate_units;Base;242.04448231726113
unit;Wind|WINDInvest4|GIN;candidate_units;Base;242.04448231730458
unit;Solar|PVInvest0|GMB;candidate_units;Base;18.666298324955765
unit;Solar|PVInvest1|GMB;candidate_units;Base;19.468749799278378
unit;Solar|PVInvest2|GMB;candidate_units;Base;19.468749799407185
unit;Solar|PVInvest3|GMB;candidate_units;Base;19.468749799409114
unit;Solar|PVInvest4|GMB;candidate_units;Base;19.46874979933656
unit;Solar|PVInvest0|GNB;candidate_units;Base;122.27576496412958
unit;Solar|PVInvest1|GNB;candidate_units;Base;123.93324755753761
unit;Solar|PVInvest2|GNB;candidate_units;Base;123.93324755873229
unit;Solar|PVInvest3|GNB;candidate_units;Base;129.18256150865184
unit;Solar|PVInvest4|GNB;candidate_units;Base;131.18696754861313
unit;Solar|PVInvest0|GNQ;candidate_units;Base;54.55045913551479
unit;Solar|PVInvest1|GNQ;candidate_units;Base;68.5243298464839
unit;Solar|PVInvest2|GNQ;candidate_units;Base;68.61751134049247
unit;Solar|PVInvest3|GNQ;candidate_units;Base;68.61751134152024
unit;Solar|PVInvest4|GNQ;candidate_units;Base;68.61751133973411
unit;Solar|PVInvest0|GRC;candidate_units;Base;175.63539492219937
unit;Solar|PVInvest1|GRC;candidate_units;Base;176.67597162900802
unit;Solar|PVInvest2|GRC;candidate_units;Base;180.3940251010564
